course_id,course_title,category,instructor_id,difficulty_level,duration_hours,price,published_date
c25778,AI Course 25778,AI,i02833,Intermediate,13,98.53,12/20/2021
c25779,AI Course 25779,AI,i07814,Beginner,54,66.59,11/20/2022
c25780,Music Course 25780,Music,i04031,Advanced,20,124.49,11/20/2021
c25781,Programming Course 25781,Programming,i03390,Advanced,32,114.93,11/14/2023
c25782,Data Science Course 25782,Data Science,i01584,Beginner,19,59.06,4/1/2023
c25783,Data Science Course 25783,Data Science,i03266,Beginner,15,33.69,5/21/2022
c25784,Data Science Course 25784,Data Science,i00731,Intermediate,48,107.09,2/5/2022
c25785,Programming Course 25785,Programming,i05002,Advanced,46,103.56,11/6/2022
c25786,Biology Course 25786,Biology,i09082,Beginner,42,79.55,11/9/2020
c25787,Data Science Course 25787,Data Science,i03363,Advanced,14,111.89,5/2/2018
c25788,Data Science Course 25788,Data Science,i09514,Intermediate,16,106.9,1/14/2021
c25789,Programming Course 25789,Programming,i02798,Intermediate,28,120.06,11/12/2023
c25790,Data Science Course 25790,Data Science,i01475,Beginner,52,20.28,1/10/2023
c25791,AI Course 25791,AI,i07626,Advanced,47,187.13,12/5/2020
c25792,History Course 25792,History,i07178,Intermediate,9,126.14,9/23/2020
c25793,Data Science Course 25793,Data Science,i06418,Intermediate,25,60.61,8/7/2022
c25794,Biology Course 25794,Biology,i01340,Beginner,28,33.1,5/17/2022
c25795,Biology Course 25795,Biology,i02885,Advanced,17,105.55,7/2/2020
c25796,History Course 25796,History,i00837,Beginner,48,38.6,11/2/2019
c25797,Biology Course 25797,Biology,i07396,Advanced,39,160.73,1/29/2022
c25798,Programming Course 25798,Programming,i09246,Advanced,22,176.5,3/17/2021
c25799,Programming Course 25799,Programming,i07682,Advanced,29,197.39,5/17/2019
c25800,Programming Course 25800,Programming,i05397,Beginner,48,46.13,9/10/2021
c25801,AI Course 25801,AI,i01479,Intermediate,44,68.61,9/11/2021
c25802,Data Science Course 25802,Data Science,i00616,Advanced,20,106.41,3/29/2022
c25803,Physics Course 25803,Physics,i09456,Intermediate,39,95.85,5/16/2023
c25804,History Course 25804,History,i02678,Advanced,19,119.33,12/18/2019
c25805,Physics Course 25805,Physics,i01746,Beginner,33,72.65,7/6/2023
c25806,AI Course 25806,AI,i00087,Advanced,22,129.52,1/21/2023
c25807,Biology Course 25807,Biology,i05492,Advanced,16,125.08,8/5/2021
c25808,History Course 25808,History,i03819,Beginner,53,29.45,12/12/2023
c25809,Data Science Course 25809,Data Science,i05049,Beginner,36,72.34,6/20/2020
c25810,Programming Course 25810,Programming,i01073,Beginner,28,75.28,7/4/2021
c25811,Math Course 25811,Math,i00510,Beginner,14,43.96,12/11/2023
c25812,Biology Course 25812,Biology,i08945,Beginner,37,51.76,6/12/2022
c25813,Design Course 25813,Design,i08574,Beginner,12,65.83,12/13/2023
c25814,Programming Course 25814,Programming,i06022,Beginner,51,35.6,6/21/2023
c25815,Math Course 25815,Math,i00036,Beginner,40,42.38,2/24/2021
c25816,Biology Course 25816,Biology,i06226,Intermediate,52,101.64,1/8/2023
c25817,History Course 25817,History,i09161,Advanced,22,126.91,7/8/2021
c25818,Business Course 25818,Business,i01947,Intermediate,54,60.93,6/29/2022
c25819,Programming Course 25819,Programming,i00417,Beginner,39,58.09,9/11/2022
c25820,Music Course 25820,Music,i01437,Intermediate,36,84.9,12/10/2019
c25821,Physics Course 25821,Physics,i04961,Beginner,41,31.92,4/9/2023
c25822,AI Course 25822,AI,i09467,Intermediate,23,61.59,4/29/2022
c25823,Business Course 25823,Business,i09981,Intermediate,9,66.32,6/20/2020
c25824,Programming Course 25824,Programming,i06375,Beginner,13,79.72,8/1/2023
c25825,Programming Course 25825,Programming,i09987,Intermediate,19,109.22,9/24/2021
c25826,Music Course 25826,Music,i03469,Intermediate,7,110.13,1/17/2023
c25827,Physics Course 25827,Physics,i08449,Beginner,44,54.59,1/21/2022
c25828,Data Science Course 25828,Data Science,i02938,Intermediate,13,100.5,8/25/2021
c25829,Data Science Course 25829,Data Science,i01205,Beginner,51,36.41,6/13/2022
c25830,Math Course 25830,Math,i05232,Advanced,43,150.76,6/7/2021
c25831,Physics Course 25831,Physics,i00945,Advanced,29,171.52,11/28/2021
c25832,Biology Course 25832,Biology,i08509,Intermediate,18,61.09,10/29/2021
c25833,Data Science Course 25833,Data Science,i05195,Intermediate,16,98.66,2/10/2020
c25834,Math Course 25834,Math,i06793,Beginner,11,26.64,7/7/2023
c25835,AI Course 25835,AI,i08491,Intermediate,13,111.71,5/23/2021
c25836,History Course 25836,History,i07702,Intermediate,36,117.8,9/29/2021
c25837,Data Science Course 25837,Data Science,i02970,Intermediate,34,50.65,9/26/2020
c25838,History Course 25838,History,i05246,Beginner,33,33.86,4/3/2021
c25839,Business Course 25839,Business,i08895,Beginner,32,38.6,5/13/2023
c25840,Design Course 25840,Design,i03667,Advanced,25,194.06,10/22/2022
c25841,Data Science Course 25841,Data Science,i06580,Advanced,22,181.92,4/29/2022
c25842,Math Course 25842,Math,i01758,Advanced,34,162.29,3/20/2023
c25843,Programming Course 25843,Programming,i07158,Beginner,50,51.12,9/11/2021
c25844,AI Course 25844,AI,i02267,Intermediate,29,89.49,11/7/2022
c25845,AI Course 25845,AI,i09052,Intermediate,32,97.42,3/28/2023
c25846,Physics Course 25846,Physics,i00481,Advanced,36,109.85,4/10/2023
c25847,Biology Course 25847,Biology,i04631,Advanced,24,175.95,11/1/2021
c25848,Design Course 25848,Design,i04117,Beginner,28,44.89,5/29/2023
c25849,AI Course 25849,AI,i03488,Intermediate,40,127.94,10/15/2023
c25850,Math Course 25850,Math,i09438,Advanced,22,116.23,10/2/2023
c25851,Programming Course 25851,Programming,i05142,Advanced,5,161.45,6/11/2021
c25852,AI Course 25852,AI,i07119,Intermediate,32,89.14,2/11/2021
c25853,Programming Course 25853,Programming,i02773,Advanced,46,102.3,8/20/2021
c25854,Design Course 25854,Design,i04632,Intermediate,51,118.34,3/10/2023
c25855,Math Course 25855,Math,i07241,Beginner,18,25.49,8/19/2021
c25856,Music Course 25856,Music,i09058,Beginner,14,66.95,12/17/2022
c25857,Data Science Course 25857,Data Science,i06462,Intermediate,8,90.53,10/1/2022
c25858,Biology Course 25858,Biology,i05698,Advanced,19,161.88,6/13/2023
c25859,Business Course 25859,Business,i02545,Advanced,5,106.36,6/3/2020
c25860,Programming Course 25860,Programming,i06877,Advanced,50,117.29,12/31/2022
c25861,Programming Course 25861,Programming,i04760,Advanced,27,127.86,4/11/2022
c25862,Programming Course 25862,Programming,i07818,Intermediate,54,91.13,10/22/2020
c25863,Physics Course 25863,Physics,i04134,Beginner,16,43.89,9/10/2021
c25864,Business Course 25864,Business,i03559,Advanced,41,146.45,3/4/2020
c25865,Design Course 25865,Design,i08565,Beginner,6,29.83,3/17/2022
c25866,Physics Course 25866,Physics,i07592,Intermediate,51,88.34,6/28/2023
c25867,Biology Course 25867,Biology,i06632,Advanced,43,177.86,5/30/2023
c25868,Music Course 25868,Music,i09331,Advanced,34,147.09,4/16/2022
c25869,Physics Course 25869,Physics,i08581,Beginner,29,40.43,2/28/2021
c25870,Programming Course 25870,Programming,i07498,Beginner,54,55.76,3/15/2022
c25871,Physics Course 25871,Physics,i00080,Beginner,35,44.71,1/4/2023
c25872,AI Course 25872,AI,i06907,Advanced,53,182,8/10/2023
c25873,Design Course 25873,Design,i07797,Intermediate,7,127.95,11/9/2023
c25874,AI Course 25874,AI,i01493,Advanced,10,197.23,8/11/2021
c25875,Physics Course 25875,Physics,i08651,Advanced,20,100.95,9/17/2023
c25876,Business Course 25876,Business,i03636,Beginner,18,73.09,12/25/2019
c25877,Music Course 25877,Music,i07909,Advanced,25,105.95,2/12/2023
c25878,Business Course 25878,Business,i04174,Intermediate,13,75.63,9/30/2023
c25879,Math Course 25879,Math,i04230,Advanced,48,123.51,5/15/2022
c25880,AI Course 25880,AI,i02823,Beginner,14,69.12,3/23/2021
c25881,Business Course 25881,Business,i02427,Intermediate,51,121.03,10/7/2021
c25882,Business Course 25882,Business,i09554,Beginner,41,54.73,1/12/2020
c25883,AI Course 25883,AI,i04712,Intermediate,31,94.33,12/21/2021
c25884,Physics Course 25884,Physics,i00566,Advanced,52,195.83,4/11/2022
c25885,Business Course 25885,Business,i03955,Intermediate,16,78.09,8/25/2021
c25886,AI Course 25886,AI,i02606,Advanced,46,179.43,4/15/2020
c25887,Design Course 25887,Design,i00613,Advanced,16,147.04,9/18/2022
c25888,Math Course 25888,Math,i06005,Advanced,8,126.64,10/25/2023
c25889,Math Course 25889,Math,i09465,Intermediate,45,65.59,9/6/2019
c25890,Biology Course 25890,Biology,i04131,Beginner,7,34.78,8/9/2020
c25891,History Course 25891,History,i04472,Advanced,14,183.22,7/6/2023
c25892,Biology Course 25892,Biology,i03591,Intermediate,47,119.82,9/11/2021
c25893,AI Course 25893,AI,i03577,Intermediate,17,69.52,9/1/2023
c25894,Math Course 25894,Math,i05514,Beginner,21,51.2,10/14/2018
c25895,Design Course 25895,Design,i08094,Intermediate,52,61.88,12/1/2022
c25896,Physics Course 25896,Physics,i08519,Beginner,12,38.3,1/24/2023
c25897,Design Course 25897,Design,i06475,Beginner,52,35.17,3/8/2023
c25898,Math Course 25898,Math,i09847,Beginner,35,23.78,4/6/2020
c25899,AI Course 25899,AI,i08941,Advanced,12,154.8,5/17/2023
c25900,Design Course 25900,Design,i07777,Intermediate,6,69.54,9/30/2021
c25901,Biology Course 25901,Biology,i06250,Advanced,40,105.71,11/18/2021
c25902,History Course 25902,History,i00020,Intermediate,53,111.81,5/13/2022
c25903,Math Course 25903,Math,i05713,Intermediate,46,118.52,6/2/2022
c25904,Biology Course 25904,Biology,i03102,Advanced,31,100.09,6/29/2020
c25905,Data Science Course 25905,Data Science,i05707,Beginner,18,74.99,7/29/2021
c25906,Business Course 25906,Business,i08432,Advanced,12,181.12,8/18/2023
c25907,History Course 25907,History,i05135,Beginner,46,53.11,1/16/2021
c25908,Music Course 25908,Music,i00896,Advanced,11,160.2,7/2/2020
c25909,Programming Course 25909,Programming,i04476,Intermediate,12,57.97,10/28/2022
c25910,Biology Course 25910,Biology,i09817,Intermediate,45,72.49,12/6/2021
c25911,Physics Course 25911,Physics,i02348,Intermediate,32,84.69,4/23/2023
c25912,Design Course 25912,Design,i08574,Intermediate,42,110.25,6/12/2022
c25913,Music Course 25913,Music,i00358,Beginner,43,45.36,7/24/2022
c25914,Business Course 25914,Business,i09279,Intermediate,25,55.49,8/28/2022
c25915,Music Course 25915,Music,i05250,Advanced,36,181.64,3/12/2020
c25916,History Course 25916,History,i01076,Beginner,53,45.51,10/16/2022
c25917,Programming Course 25917,Programming,i08893,Intermediate,18,91.08,6/23/2023
c25918,AI Course 25918,AI,i09698,Advanced,29,155.58,5/11/2023
c25919,AI Course 25919,AI,i09463,Beginner,41,64.16,7/23/2021
c25920,Math Course 25920,Math,i01013,Advanced,18,145.48,11/9/2022
c25921,Programming Course 25921,Programming,i06309,Beginner,14,39.94,1/27/2023
c25922,AI Course 25922,AI,i01021,Advanced,46,159.68,7/9/2021
c25923,History Course 25923,History,i09868,Beginner,48,35.76,9/28/2023
c25924,AI Course 25924,AI,i04099,Advanced,13,119.48,7/29/2023
c25925,History Course 25925,History,i08726,Beginner,20,66.73,8/23/2021
c25926,Business Course 25926,Business,i04676,Beginner,47,36.6,8/19/2022
c25927,Music Course 25927,Music,i09160,Beginner,27,70.62,11/22/2019
c25928,History Course 25928,History,i00159,Beginner,53,21.76,1/10/2023
c25929,History Course 25929,History,i08311,Beginner,27,37.65,4/13/2020
c25930,Design Course 25930,Design,i03437,Advanced,31,191.66,5/1/2022
c25931,Biology Course 25931,Biology,i00393,Advanced,45,145.91,9/19/2020
c25932,AI Course 25932,AI,i04353,Advanced,52,134.16,8/10/2021
c25933,Music Course 25933,Music,i08199,Beginner,50,63.75,7/18/2021
c25934,Design Course 25934,Design,i09576,Beginner,44,24.98,11/6/2023
c25935,History Course 25935,History,i07264,Beginner,19,73.06,5/21/2022
c25936,Physics Course 25936,Physics,i02471,Intermediate,6,102.7,9/26/2023
c25937,Math Course 25937,Math,i06348,Intermediate,23,78.02,2/9/2022
c25938,Design Course 25938,Design,i00518,Beginner,6,20.61,8/28/2023
c25939,AI Course 25939,AI,i00135,Advanced,51,172.36,7/23/2023
c25940,History Course 25940,History,i02686,Intermediate,22,68.25,4/21/2022
c25941,Math Course 25941,Math,i07850,Intermediate,48,128.32,10/12/2023
c25942,AI Course 25942,AI,i03474,Advanced,18,149.75,3/19/2023
c25943,History Course 25943,History,i02015,Intermediate,52,98.72,7/15/2022
c25944,Math Course 25944,Math,i02241,Advanced,40,163.52,3/1/2020
c25945,Design Course 25945,Design,i03868,Intermediate,18,79.7,1/17/2021
c25946,History Course 25946,History,i04185,Advanced,52,107.38,11/28/2019
c25947,Programming Course 25947,Programming,i06920,Beginner,20,36.11,10/22/2021
c25948,Math Course 25948,Math,i07166,Beginner,8,30.05,7/29/2022
c25949,Data Science Course 25949,Data Science,i04657,Advanced,20,101.3,6/28/2023
c25950,Design Course 25950,Design,i00105,Advanced,32,185.87,9/5/2022
c25951,Design Course 25951,Design,i02684,Beginner,35,27.95,4/27/2018
c25952,History Course 25952,History,i06173,Advanced,47,172.57,12/6/2021
c25953,Math Course 25953,Math,i03587,Beginner,35,54.89,1/2/2020
c25954,Business Course 25954,Business,i09396,Advanced,29,150.66,8/15/2021
c25955,Design Course 25955,Design,i07823,Intermediate,8,64.66,5/10/2022
c25956,History Course 25956,History,i05729,Advanced,18,101.45,1/16/2022
c25957,Design Course 25957,Design,i02492,Beginner,17,64.72,3/31/2023
c25958,Design Course 25958,Design,i01939,Intermediate,31,114.18,12/24/2019
c25959,Design Course 25959,Design,i07555,Beginner,13,33.17,10/21/2022
c25960,History Course 25960,History,i06035,Advanced,30,173.47,1/26/2022
c25961,Math Course 25961,Math,i06407,Advanced,28,171.67,7/9/2021
c25962,History Course 25962,History,i06520,Advanced,12,147.49,1/6/2020
c25963,Data Science Course 25963,Data Science,i05000,Advanced,23,141.97,10/28/2021
c25964,Music Course 25964,Music,i08221,Advanced,20,174.9,9/26/2022
c25965,Math Course 25965,Math,i06881,Intermediate,13,122.88,2/11/2022
c25966,Music Course 25966,Music,i06466,Intermediate,37,106.12,1/7/2023
c25967,Business Course 25967,Business,i04862,Advanced,34,101.48,10/5/2019
c25968,Physics Course 25968,Physics,i06709,Advanced,10,139.71,4/22/2019
c25969,Business Course 25969,Business,i01869,Intermediate,11,88.52,11/14/2023
c25970,Music Course 25970,Music,i00294,Advanced,8,117.75,8/12/2023
c25971,Data Science Course 25971,Data Science,i00572,Advanced,28,109.1,5/14/2021
c25972,Data Science Course 25972,Data Science,i04426,Beginner,7,69.52,9/8/2023
c25973,Data Science Course 25973,Data Science,i03588,Intermediate,47,69.62,12/28/2019
c25974,Math Course 25974,Math,i07664,Advanced,35,112.49,9/21/2023
c25975,Math Course 25975,Math,i05113,Beginner,41,34.04,1/9/2021
c25976,Design Course 25976,Design,i04380,Intermediate,31,85.86,10/16/2023
c25977,Physics Course 25977,Physics,i06411,Intermediate,22,65.74,9/5/2023
c25978,Physics Course 25978,Physics,i08616,Intermediate,40,58.05,12/21/2023
c25979,Business Course 25979,Business,i00261,Beginner,32,31.01,2/28/2022
c25980,Data Science Course 25980,Data Science,i02611,Advanced,27,128.43,6/27/2023
c25981,Biology Course 25981,Biology,i08715,Intermediate,38,73.23,3/12/2022
c25982,Data Science Course 25982,Data Science,i02843,Beginner,37,51.65,12/19/2021
c25983,Physics Course 25983,Physics,i08772,Intermediate,46,129.73,10/10/2021
c25984,History Course 25984,History,i04011,Beginner,13,32.66,7/18/2022
c25985,AI Course 25985,AI,i09848,Advanced,41,192.07,1/24/2022
c25986,AI Course 25986,AI,i03907,Intermediate,32,121.74,2/20/2019
c25987,Design Course 25987,Design,i03971,Intermediate,51,115.41,12/20/2023
c25988,Design Course 25988,Design,i02974,Intermediate,48,116.19,4/26/2022
c25989,Data Science Course 25989,Data Science,i09924,Beginner,11,71.71,7/9/2021
c25990,Math Course 25990,Math,i06634,Beginner,43,23.51,8/1/2021
c25991,AI Course 25991,AI,i07595,Advanced,11,131.98,9/21/2022
c25992,Biology Course 25992,Biology,i09089,Beginner,10,43.41,12/16/2022
c25993,Business Course 25993,Business,i05629,Intermediate,18,120.56,1/26/2023
c25994,Biology Course 25994,Biology,i02467,Intermediate,50,113.49,7/26/2023
c25995,Music Course 25995,Music,i08066,Beginner,9,72.29,2/21/2023
c25996,Programming Course 25996,Programming,i09336,Intermediate,23,116.06,12/7/2023
c25997,Music Course 25997,Music,i03194,Advanced,52,131.61,1/21/2022
c25998,History Course 25998,History,i05442,Intermediate,39,74.5,3/5/2023
c25999,History Course 25999,History,i01070,Beginner,46,20.89,8/24/2023
c26000,History Course 26000,History,i08735,Advanced,25,190.91,6/21/2023
c26001,Programming Course 26001,Programming,i07601,Beginner,50,50.44,4/26/2019
c26002,Biology Course 26002,Biology,i01199,Intermediate,13,52.4,5/26/2022
c26003,Biology Course 26003,Biology,i00485,Beginner,54,51.04,4/26/2019
c26004,History Course 26004,History,i06574,Beginner,10,22.99,7/30/2022
c26005,AI Course 26005,AI,i09420,Beginner,54,40,7/6/2023
c26006,AI Course 26006,AI,i04294,Intermediate,24,84.54,7/5/2023
c26007,Math Course 26007,Math,i01207,Beginner,12,61.52,2/17/2021
c26008,Data Science Course 26008,Data Science,i00805,Intermediate,11,121.57,3/16/2020
c26009,Data Science Course 26009,Data Science,i03638,Advanced,8,191.51,3/5/2021
c26010,Music Course 26010,Music,i00263,Beginner,48,30.38,4/22/2023
c26011,Music Course 26011,Music,i06034,Intermediate,18,59.23,6/29/2020
c26012,Data Science Course 26012,Data Science,i01077,Intermediate,47,83.39,5/27/2020
c26013,Music Course 26013,Music,i01985,Advanced,13,183.09,3/16/2022
c26014,AI Course 26014,AI,i05639,Intermediate,28,106.18,11/15/2019
c26015,Biology Course 26015,Biology,i08460,Intermediate,26,114.43,8/29/2020
c26016,Data Science Course 26016,Data Science,i05192,Beginner,6,73.22,1/27/2023
c26017,Programming Course 26017,Programming,i08809,Intermediate,28,106.25,10/7/2019
c26018,Design Course 26018,Design,i03765,Beginner,5,20.17,12/18/2022
c26019,Business Course 26019,Business,i09049,Intermediate,12,123.63,10/22/2022
c26020,Music Course 26020,Music,i05772,Advanced,22,176.59,9/8/2022
c26021,Business Course 26021,Business,i00559,Intermediate,47,59.13,1/17/2022
c26022,History Course 26022,History,i00401,Intermediate,41,114.59,8/15/2020
c26023,Design Course 26023,Design,i05287,Intermediate,6,84.28,6/26/2020
c26024,Design Course 26024,Design,i02214,Intermediate,17,82.29,6/23/2023
c26025,Design Course 26025,Design,i03699,Beginner,36,70.63,9/1/2020
