enrollment_id,student_id,course_id,enrollment_date,status,progress_percent
E026338,S020751,C041889,2024-03-17,Completed,91
E026339,S001577,C016726,2024-12-12,Completed,77
E026340,S002792,C044497,2024-01-29,Dropped,69
E026341,S002265,C036649,2024-06-17,Dropped,40
E026342,S032162,C000340,2024-04-16,Completed,1
E026343,S009871,C037279,2024-11-18,Completed,22
E026344,S029741,C024090,2024-12-27,Completed,86
E026345,S041882,C040646,2024-11-01,Active,57
E026346,S014996,C045531,2024-05-02,Completed,55
E026347,S024750,C016033,2024-06-08,Completed,93
E026348,S047033,C017993,2023-10-02,Dropped,37
E026349,S006863,C046633,2024-05-25,Completed,26
E026350,S021022,C043618,2024-12-22,Completed,55
E026351,S011440,C033496,2024-12-29,Dropped,62
E026352,S030614,C027987,2024-08-08,Dropped,82
E026353,S023846,C018465,2024-05-11,Completed,82
E026354,S047907,C038667,2024-09-18,Active,38
E026355,S015251,C002319,2024-11-09,Active,10
E026356,S045558,C011378,2024-09-13,Completed,14
E026357,S048685,C028574,2024-03-31,Active,67
E026358,S029087,C033214,2023-05-05,Dropped,18
E026359,S015081,C030839,2024-04-15,Active,49
E026360,S033473,C013838,2024-12-19,Dropped,31
E026361,S008116,C005423,2024-05-15,Completed,62
E026362,S000202,C008056,2024-09-10,Active,54
E026363,S016707,C025133,2024-10-24,Active,44
E026364,S008201,C012522,2024-12-20,Completed,85
E026365,S006508,C021722,2023-10-17,Completed,35
E026366,S007451,C028177,2024-10-11,Dropped,53
E026367,S027482,C019014,2024-11-10,Completed,56
E026368,S040742,C011903,2024-08-17,Completed,86
E026369,S005914,C038004,2024-12-16,Completed,90
E026370,S045191,C048133,2024-01-23,Active,38
E026371,S017904,C001204,2024-10-31,Dropped,40
E026372,S039521,C046694,2022-02-03,Dropped,19
E026373,S003582,C038397,2023-03-13,Dropped,100
E026374,S030644,C023751,2024-04-07,Completed,42
E026375,S032947,C003851,2023-12-12,Active,9
E026376,S044596,C020612,2024-12-30,Completed,88
E026377,S006277,C037809,2024-12-24,Active,85
E026378,S037580,C030370,2024-08-03,Active,44
E026379,S040561,C005063,2023-10-28,Dropped,17
E026380,S027108,C012333,2024-06-16,Active,13
E026381,S007590,C041760,2024-07-07,Dropped,11
E026382,S044905,C028548,2024-05-03,Dropped,25
E026383,S026373,C032239,2024-12-17,Completed,58
E026384,S007484,C017962,2024-12-06,Dropped,40
E026385,S010243,C011539,2024-12-21,Dropped,62
E026386,S020845,C030184,2024-12-14,Dropped,57
E026387,S038990,C015755,2024-10-08,Dropped,11
E026388,S031515,C008954,2024-07-04,Active,21
E026389,S031422,C035222,2024-06-17,Completed,21
E026390,S020266,C046076,2024-12-04,Active,90
E026391,S010715,C007862,2024-05-20,Dropped,80
E026392,S028625,C018814,2024-12-17,Completed,15
E026393,S022758,C048641,2024-01-09,Completed,75
E026394,S028919,C008016,2024-12-30,Completed,69
E026395,S007348,C007393,2024-11-18,Completed,29
E026396,S009152,C009362,2024-12-29,Active,14
E026397,S020155,C034400,2024-09-28,Active,4
E026398,S020678,C011809,2024-12-30,Active,89
E026399,S018652,C008400,2024-06-14,Active,0
E026400,S033224,C028331,2024-08-19,Dropped,84
E026401,S021724,C045253,2024-12-14,Active,5
E026402,S004292,C044982,2024-12-21,Dropped,54
E026403,S024805,C028680,2024-12-10,Completed,62
E026404,S034977,C009738,2024-08-24,Completed,63
E026405,S024540,C020880,2024-10-26,Active,25
E026406,S037511,C009378,2022-02-10,Dropped,89
E026407,S041884,C037949,2024-11-13,Dropped,25
E026408,S036263,C007878,2024-11-04,Dropped,35
E026409,S019683,C022298,2024-12-30,Active,86
E026410,S044028,C044052,2024-01-14,Active,37
E026411,S043731,C011070,2024-11-10,Active,4
E026412,S028375,C030413,2022-06-06,Active,14
E026413,S003876,C038533,2024-10-24,Dropped,48
E026414,S016164,C001268,2024-04-07,Completed,63
E026415,S011384,C011104,2024-10-13,Dropped,36
E026416,S034879,C002024,2023-06-22,Dropped,98
E026417,S045081,C009893,2024-12-28,Active,25
E026418,S025454,C048833,2024-10-31,Dropped,11
E026419,S019791,C035118,2023-10-29,Dropped,98
E026420,S028067,C041755,2024-05-15,Completed,42
E026421,S035821,C023086,2024-02-18,Active,21
E026422,S020559,C033572,2023-09-29,Completed,4
E026423,S023020,C033088,2023-03-19,Dropped,36
E026424,S028413,C032339,2023-10-26,Dropped,71
E026425,S033593,C035635,2024-12-08,Dropped,42
E026426,S035058,C037114,2022-12-10,Active,28
E026427,S023327,C025155,2023-08-10,Dropped,32
E026428,S021446,C018424,2024-10-13,Completed,94
E026429,S013944,C034110,2023-02-20,Dropped,64
E026430,S013003,C031700,2024-08-24,Dropped,93
E026431,S040788,C041879,2024-11-23,Completed,78
E026432,S027882,C034907,2023-12-11,Completed,5
E026433,S029321,C001176,2024-12-06,Completed,71
E026434,S017566,C014097,2024-12-29,Dropped,1
E026435,S028937,C039326,2022-11-24,Completed,64
E026436,S018616,C019908,2024-10-02,Active,33
E026437,S035247,C047676,2024-06-15,Completed,98
E026438,S035549,C019007,2024-12-22,Completed,68
E026439,S011346,C048791,2024-08-29,Completed,93
E026440,S002068,C038900,2024-10-26,Active,24
E026441,S038106,C014887,2024-12-29,Completed,10
E026442,S011050,C024865,2024-08-27,Active,47
E026443,S032467,C008118,2024-12-25,Dropped,40
E026444,S024530,C027656,2023-04-02,Completed,15
E026445,S001374,C048954,2024-11-05,Completed,20
E026446,S024942,C019403,2024-12-26,Dropped,38
E026447,S029223,C032313,2024-08-20,Completed,88
E026448,S020513,C011687,2024-12-06,Active,53
E026449,S025985,C031418,2023-08-17,Dropped,12
E026450,S021742,C008897,2023-11-12,Completed,88
E026451,S009945,C010543,2024-09-06,Completed,20
E026452,S039535,C007787,2024-12-23,Completed,42
E026453,S029715,C028979,2024-11-18,Completed,62
E026454,S007596,C004538,2024-10-27,Active,74
E026455,S007955,C009239,2024-12-23,Completed,58
E026456,S012346,C006183,2024-10-26,Dropped,60
E026457,S005575,C047554,2024-12-18,Completed,78
E026458,S048242,C044530,2024-02-27,Completed,0
E026459,S021964,C006045,2024-11-11,Completed,15
E026460,S016157,C029383,2024-11-10,Completed,99
E026461,S021121,C010679,2024-09-20,Dropped,85
E026462,S006985,C001856,2023-01-20,Dropped,6
E026463,S031187,C034233,2024-12-30,Dropped,96
E026464,S040635,C029595,2024-10-14,Completed,37
E026465,S024548,C040100,2023-11-21,Completed,61
E026466,S037266,C046214,2023-12-22,Active,55
E026467,S016742,C044748,2024-08-14,Active,41
E026468,S036556,C030870,2024-05-03,Dropped,42
E026469,S019356,C023079,2024-11-14,Completed,75
E026470,S043115,C036311,2024-06-19,Active,91
E026471,S034495,C040630,2024-05-18,Dropped,63
E026472,S000784,C036057,2024-12-25,Completed,60
E026473,S008023,C030154,2023-10-26,Active,11
E026474,S042009,C033457,2024-12-21,Active,79
E026475,S038216,C008192,2022-07-10,Completed,30
E026476,S035126,C002491,2023-07-04,Dropped,77
E026477,S001308,C004936,2024-10-08,Completed,34
E026478,S004095,C044721,2024-12-01,Completed,52
E026479,S028240,C017130,2024-09-07,Completed,17
E026480,S019806,C016242,2024-08-18,Dropped,71
E026481,S024604,C033438,2024-12-02,Completed,60
E026482,S042853,C018934,2024-12-01,Dropped,85
E026483,S023269,C009467,2024-12-04,Completed,7
E026484,S042505,C012477,2023-06-02,Completed,53
E026485,S043518,C018567,2024-12-06,Active,90
E026486,S009193,C040541,2024-08-17,Dropped,13
E026487,S012591,C033791,2024-12-26,Dropped,31
E026488,S047313,C011121,2024-08-25,Completed,72
E026489,S011953,C028389,2024-05-15,Dropped,38
E026490,S048483,C044667,2024-07-06,Active,62
E026491,S004280,C012521,2024-06-07,Active,34
E026492,S042508,C040441,2024-09-19,Dropped,47
E026493,S030314,C048445,2024-11-24,Dropped,77
E026494,S021140,C018759,2024-11-05,Dropped,38
E026495,S021941,C039354,2024-12-19,Dropped,66
E026496,S029582,C017346,2024-12-25,Active,14
E026497,S049828,C047027,2024-12-21,Dropped,71
E026498,S020668,C049543,2024-11-04,Dropped,68
E026499,S000778,C040634,2024-03-15,Completed,45
E026500,S035764,C008474,2024-05-04,Completed,53
E026501,S032598,C019192,2024-10-25,Completed,57
E026502,S030362,C041162,2024-10-04,Active,58
E026503,S034507,C037313,2024-11-28,Dropped,2
E026504,S030644,C005728,2024-08-17,Active,88
E026505,S008859,C045108,2024-10-26,Completed,60
E026506,S035631,C038496,2023-08-13,Active,30
E026507,S025704,C043536,2024-12-28,Dropped,62
E026508,S002904,C017885,2024-12-15,Dropped,76
E026509,S037101,C030727,2024-11-28,Dropped,15
E026510,S032429,C045015,2024-06-17,Dropped,68
E026511,S039341,C041983,2024-10-05,Active,18
E026512,S026335,C034618,2023-12-04,Active,73
E026513,S002054,C039496,2022-12-15,Active,56
E026514,S006988,C036767,2023-09-26,Active,75
E026515,S030049,C011742,2024-12-13,Active,1
E026516,S043141,C012333,2024-11-23,Active,36
E026517,S032972,C004620,2024-12-22,Active,79
E026518,S008977,C049099,2024-11-15,Dropped,46
E026519,S045560,C029406,2024-02-25,Active,13
E026520,S047160,C003502,2024-08-27,Dropped,60
E026521,S023934,C041310,2024-09-09,Completed,83
E026522,S018824,C002573,2024-10-21,Dropped,99
E026523,S003082,C043828,2024-06-04,Dropped,58
E026524,S028883,C045823,2024-12-20,Active,90
E026525,S008303,C014488,2024-08-19,Dropped,42
E026526,S032188,C003183,2024-08-20,Active,67
E026527,S016955,C029551,2024-12-12,Active,44
E026528,S027968,C033359,2024-02-04,Completed,16
E026529,S029105,C037091,2024-12-25,Dropped,2
E026530,S013467,C027036,2024-07-07,Dropped,45
E026531,S010231,C031402,2024-10-08,Dropped,20
E026532,S006103,C009390,2024-03-28,Active,9
E026533,S018351,C037099,2024-11-07,Active,13
E026534,S002333,C024240,2024-12-07,Completed,48
E026535,S013869,C025587,2024-12-30,Completed,45
E026536,S010650,C024259,2024-07-05,Dropped,80
E026537,S021979,C049643,2024-11-09,Completed,43
E026538,S015088,C042791,2024-01-28,Completed,97
E026539,S024279,C002413,2024-04-13,Dropped,94
E026540,S027124,C040419,2024-11-12,Completed,29
E026541,S047042,C032966,2024-12-30,Active,3
E026542,S027898,C030421,2024-12-03,Completed,77
E026543,S013930,C025772,2024-08-18,Active,25
E026544,S017504,C005786,2024-11-03,Active,48
E026545,S014299,C023946,2023-06-27,Dropped,27
E026546,S042747,C008066,2024-12-26,Dropped,91
E026547,S038779,C023550,2024-06-21,Completed,10
E026548,S018907,C041743,2023-08-07,Dropped,18
E026549,S018536,C009555,2024-07-11,Completed,44
E026550,S038553,C038700,2022-07-10,Completed,11
E026551,S047357,C033872,2024-09-17,Completed,14
E026552,S049104,C000229,2024-06-07,Completed,32
E026553,S018786,C038427,2023-08-26,Active,32
E026554,S034289,C027505,2024-05-18,Active,20
E026555,S049913,C001693,2024-12-20,Dropped,92
E026556,S012542,C012793,2024-06-29,Dropped,97
E026557,S031970,C000647,2024-12-13,Dropped,55
E026558,S041423,C005200,2024-11-22,Dropped,22
E026559,S047457,C019181,2024-12-03,Active,56
E026560,S004535,C038067,2024-11-26,Completed,76
E026561,S045573,C017353,2024-12-21,Dropped,9
E026562,S035371,C012153,2024-11-02,Completed,67
E026563,S006976,C027698,2023-09-17,Completed,13
E026564,S038444,C045223,2024-08-04,Active,47
E026565,S018890,C038438,2024-11-09,Dropped,80
E026566,S047033,C029798,2024-07-25,Active,79
E026567,S000250,C022522,2024-12-25,Active,99
E026568,S033949,C004522,2024-10-29,Dropped,54
E026569,S004208,C020321,2024-06-26,Active,71
E026570,S025612,C017571,2024-01-26,Completed,52
E026571,S025445,C028806,2024-12-19,Dropped,98
E026572,S019835,C023451,2024-05-08,Completed,18
E026573,S042360,C020475,2024-12-30,Dropped,71
E026574,S025426,C033155,2023-10-09,Dropped,32
E026575,S021239,C043488,2024-03-22,Dropped,25
E026576,S025694,C006294,2024-04-15,Completed,88
E026577,S035834,C034141,2024-07-31,Active,23
E026578,S044641,C038948,2024-12-29,Active,52
E026579,S028531,C027038,2024-04-18,Completed,34
E026580,S015114,C010884,2024-04-30,Completed,28
E026581,S025074,C012872,2024-12-15,Dropped,85
E026582,S035934,C049549,2024-08-02,Dropped,13
E026583,S047094,C013503,2024-12-06,Completed,92
E026584,S021435,C004254,2023-02-18,Completed,34
E026585,S015977,C041780,2022-03-19,Completed,64
E026586,S008019,C045845,2023-08-25,Completed,98
E026587,S016809,C023077,2024-08-25,Completed,38
E026588,S020070,C037393,2024-08-22,Dropped,34
E026589,S049573,C022296,2024-11-07,Active,89
E026590,S001966,C009655,2023-10-20,Dropped,30
E026591,S038980,C010873,2022-10-29,Dropped,9
E026592,S026652,C026949,2024-02-26,Dropped,78
E026593,S032655,C049186,2024-12-17,Dropped,10
E026594,S027943,C038058,2024-12-02,Dropped,91
E026595,S045670,C043398,2024-02-18,Active,90
E026596,S014989,C041761,2023-07-28,Dropped,5
E026597,S039180,C045351,2024-11-29,Completed,84
E026598,S011664,C041187,2024-03-18,Active,97
E026599,S001828,C018028,2024-11-25,Active,61
E026600,S035149,C017139,2024-12-19,Dropped,90
E026601,S026294,C013341,2024-08-07,Dropped,99
E026602,S025452,C022194,2023-08-28,Dropped,47
E026603,S020556,C021915,2024-09-02,Completed,53
E026604,S017295,C004397,2024-12-19,Active,24
E026605,S022079,C005769,2024-12-09,Dropped,61
E026606,S019788,C024539,2024-09-28,Active,46
E026607,S007182,C028820,2023-10-07,Completed,76
E026608,S043896,C047338,2024-12-28,Completed,42
E026609,S045763,C017100,2023-07-06,Completed,62
E026610,S029026,C012984,2024-09-06,Completed,15
E026611,S016542,C030675,2024-03-22,Completed,91
E026612,S029482,C031688,2024-01-18,Dropped,54
E026613,S032323,C029680,2024-12-12,Dropped,4
E026614,S013302,C011669,2024-07-15,Active,37
E026615,S025551,C037574,2024-12-07,Dropped,71
E026616,S026059,C009402,2024-10-07,Dropped,48
E026617,S032411,C013189,2024-06-25,Dropped,48
E026618,S040812,C028138,2024-06-21,Dropped,18
E026619,S033157,C007660,2024-11-24,Completed,27
E026620,S027887,C031781,2024-12-30,Completed,63
E026621,S019724,C047833,2024-01-10,Active,45
E026622,S032348,C021406,2024-11-20,Active,73
E026623,S015943,C045717,2023-09-18,Completed,3
E026624,S024382,C037366,2024-11-19,Dropped,80
E026625,S039315,C028171,2024-12-10,Completed,67
E026626,S008689,C017603,2024-12-10,Dropped,72
E026627,S027814,C011922,2024-11-05,Dropped,21
E026628,S005641,C011339,2023-10-01,Active,79
E026629,S036247,C025086,2024-12-30,Completed,43
E026630,S025441,C013122,2024-11-12,Dropped,97
E026631,S025047,C044292,2024-08-04,Active,32
E026632,S031297,C048807,2024-09-09,Dropped,0
E026633,S013021,C048175,2024-12-30,Dropped,40
E026634,S002290,C011067,2024-02-04,Dropped,40
E026635,S026120,C047348,2024-09-26,Active,13
E026636,S042997,C034415,2024-12-25,Active,1
E026637,S022201,C008099,2024-05-29,Completed,90
E026638,S039397,C015754,2024-10-25,Active,96
E026639,S015321,C024480,2024-12-20,Active,98
E026640,S031440,C002634,2024-11-28,Completed,84
E026641,S022003,C004168,2024-12-17,Active,8
E026642,S027137,C027836,2024-08-25,Completed,55
E026643,S011996,C037243,2023-02-03,Active,8
E026644,S015729,C036945,2024-08-29,Active,76
E026645,S009576,C002460,2024-11-09,Active,15
E026646,S027197,C005968,2023-08-06,Completed,65
E026647,S036556,C024508,2024-12-11,Completed,5
E026648,S022141,C023820,2023-02-25,Dropped,63
E026649,S020547,C048303,2024-11-05,Dropped,9
E026650,S005389,C048692,2023-10-06,Active,35
E026651,S025820,C045323,2024-12-28,Active,74
E026652,S031747,C049352,2024-05-25,Completed,30
E026653,S009342,C022627,2024-10-25,Dropped,78
E026654,S009895,C036068,2024-11-26,Completed,66
E026655,S009792,C006457,2024-02-20,Completed,84
E026656,S049540,C027983,2024-12-07,Dropped,60
E026657,S014287,C014543,2024-10-22,Completed,36
E026658,S003596,C013194,2024-06-22,Completed,51
E026659,S013599,C005159,2024-12-05,Completed,79
E026660,S040255,C024549,2024-10-22,Active,100
E026661,S001320,C042385,2024-11-12,Completed,82
E026662,S000134,C043292,2024-12-25,Dropped,68
E026663,S043317,C040154,2023-04-06,Completed,9
E026664,S014545,C008851,2024-10-22,Dropped,13
E026665,S029232,C026401,2024-09-11,Completed,64
E026666,S001339,C004352,2024-12-22,Completed,45
E026667,S017827,C010519,2022-06-29,Active,69
E026668,S017837,C026038,2024-12-23,Active,36
E026669,S035660,C003133,2024-05-07,Completed,67
E026670,S012287,C020417,2024-10-02,Active,50
E026671,S009214,C008098,2024-12-09,Dropped,18
E026672,S033894,C045468,2024-08-21,Dropped,30
E026673,S049724,C049034,2024-11-17,Dropped,80
E026674,S047130,C021968,2024-12-09,Completed,57
E026675,S000388,C043664,2024-10-02,Dropped,25
E026676,S038156,C008077,2024-12-22,Completed,41
E026677,S012638,C010198,2024-12-26,Active,23
E026678,S033363,C049122,2023-06-13,Completed,19
E026679,S012509,C009779,2024-12-26,Dropped,53
E026680,S004860,C046652,2024-12-30,Active,26
E026681,S038166,C048269,2024-12-01,Dropped,20
E026682,S027751,C032315,2023-08-11,Active,10
E026683,S040908,C012812,2024-12-26,Completed,75
E026684,S025289,C031159,2023-08-30,Dropped,53
E026685,S010241,C029696,2024-03-19,Dropped,14
E026686,S019228,C021768,2024-02-14,Active,2
E026687,S011225,C008579,2024-09-07,Dropped,48
E026688,S033971,C029928,2024-11-16,Dropped,83
E026689,S022115,C028154,2024-09-28,Dropped,58
E026690,S004641,C017359,2023-12-23,Completed,91
E026691,S001717,C022454,2024-08-19,Completed,31
E026692,S002738,C001868,2023-05-28,Dropped,85
E026693,S028019,C006003,2024-11-21,Active,93
E026694,S031161,C001298,2024-03-27,Active,2
E026695,S028796,C026178,2021-02-13,Active,43
E026696,S030014,C029829,2024-09-07,Completed,27
E026697,S017804,C027139,2024-08-21,Active,44
E026698,S006262,C036107,2024-12-16,Completed,73
E026699,S018246,C001890,2024-06-06,Active,96
E026700,S011101,C039214,2024-12-10,Active,38
E026701,S018521,C002512,2023-08-03,Completed,88
E026702,S045342,C048181,2024-10-28,Active,59
E026703,S030577,C030812,2024-09-20,Completed,88
E026704,S042736,C017830,2024-03-14,Active,37
E026705,S028253,C043284,2024-12-21,Active,80
E026706,S049630,C031567,2024-12-30,Active,52
E026707,S037229,C033260,2024-12-30,Dropped,95
E026708,S041872,C005767,2024-07-11,Dropped,94
E026709,S016957,C038332,2024-10-19,Dropped,14
E026710,S036153,C000051,2024-12-23,Dropped,84
E026711,S043847,C047197,2024-11-19,Dropped,7
E026712,S042891,C001175,2024-04-18,Completed,76
E026713,S042833,C022033,2024-12-25,Dropped,37
E026714,S024862,C019020,2024-10-08,Completed,80
E026715,S019899,C016356,2024-12-04,Active,29
E026716,S030084,C013509,2024-10-22,Active,81
E026717,S034776,C035711,2024-09-02,Dropped,0
E026718,S037521,C001772,2024-12-15,Completed,75
E026719,S004139,C003409,2023-11-17,Active,29
E026720,S015435,C045110,2024-12-30,Dropped,93
E026721,S026965,C015037,2024-12-23,Completed,31
E026722,S039889,C044412,2024-12-29,Active,6
E026723,S047811,C001317,2024-11-28,Dropped,94
E026724,S000315,C039755,2024-07-15,Dropped,28
E026725,S013846,C002252,2024-06-09,Active,97
E026726,S019143,C013113,2024-11-11,Completed,11
E026727,S041486,C029367,2024-11-16,Dropped,29
E026728,S006295,C010379,2024-12-06,Completed,1
E026729,S026502,C038656,2024-05-15,Dropped,65
E026730,S006091,C010689,2024-09-11,Dropped,74
